 Simulation_Period = 20010101 -- 20501231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
    202704        0.255795E+02        0.255795E+02        0.243910E+02        0.161597E+01        0.593257E+00        0.221270E+02        0.547591E-01        0.196414E-02        0.117399E+01        0.629349E+00        0.544643E+00        0.125527E-01        0.612476E-02        0.224370E-02        0.418423E-02       -0.432955E-16        0.849121E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202705        0.255801E+02        0.255801E+02        0.243902E+02        0.161541E+01        0.593315E+00        0.221268E+02        0.546379E-01        0.196281E-02        0.117543E+01        0.630861E+00        0.544574E+00        0.125794E-01        0.613567E-02        0.225058E-02        0.419312E-02       -0.424207E-16        0.851823E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202706        0.255803E+02        0.255803E+02        0.243889E+02        0.161482E+01        0.592990E+00        0.221266E+02        0.545397E-01        0.196160E-02        0.117681E+01        0.632276E+00        0.544534E+00        0.126073E-01        0.614823E-02        0.225665E-02        0.420244E-02       -0.560409E-18        0.854530E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202707        0.255801E+02        0.255801E+02        0.243873E+02        0.161418E+01        0.592410E+00        0.221263E+02        0.544541E-01        0.196038E-02        0.117812E+01        0.633598E+00        0.544523E+00        0.126349E-01        0.616154E-02        0.226175E-02        0.421164E-02        0.369082E-16        0.857241E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202708        0.255794E+02        0.255794E+02        0.243854E+02        0.161345E+01        0.591669E+00        0.221259E+02        0.543741E-01        0.195912E-02        0.117938E+01        0.634846E+00        0.544539E+00        0.126618E-01        0.617519E-02        0.226601E-02        0.422060E-02       -0.352490E-16        0.860000E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202709        0.255785E+02        0.255785E+02        0.243833E+02        0.161266E+01        0.590867E+00        0.221254E+02        0.542999E-01        0.195787E-02        0.118056E+01        0.635981E+00        0.544579E+00        0.126867E-01        0.618833E-02        0.226948E-02        0.422891E-02        0.290124E-16        0.862718E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202710        0.255772E+02        0.255772E+02        0.243809E+02        0.161181E+01        0.590045E+00        0.221248E+02        0.542294E-01        0.195665E-02        0.118167E+01        0.637024E+00        0.544641E+00        0.127099E-01        0.620089E-02        0.227240E-02        0.423665E-02        0.262396E-16        0.865439E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202711        0.255757E+02        0.255757E+02        0.243783E+02        0.161091E+01        0.589232E+00        0.221240E+02        0.541628E-01        0.196993E-02        0.118267E+01        0.637949E+00        0.544726E+00        0.127314E-01        0.621269E-02        0.227492E-02        0.424381E-02        0.696445E-16        0.868162E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202712        0.255685E+02        0.255685E+02        0.243874E+02        0.161982E+01        0.588953E+00        0.221232E+02        0.554195E-01        0.202728E-02        0.116644E+01        0.620948E+00        0.545490E+00        0.126391E-01        0.617165E-02        0.225442E-02        0.421303E-02       -0.765869E-16        0.870939E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202801        0.255698E+02        0.255698E+02        0.243862E+02        0.161819E+01        0.590188E+00        0.221225E+02        0.553477E-01        0.197609E-02        0.116903E+01        0.623838E+00        0.545187E+00        0.125415E-01        0.612654E-02        0.223446E-02        0.418050E-02        0.652413E-17        0.873679E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202802        0.255714E+02        0.255714E+02        0.243860E+02        0.161728E+01        0.591682E+00        0.221219E+02        0.551194E-01        0.196913E-02        0.117092E+01        0.625930E+00        0.544987E+00        0.125205E-01        0.611478E-02        0.223220E-02        0.417349E-02       -0.240034E-16        0.876326E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202803        0.255729E+02        0.255729E+02        0.243859E+02        0.161663E+01        0.592777E+00        0.221215E+02        0.549146E-01        0.196588E-02        0.117254E+01        0.627697E+00        0.544843E+00        0.125299E-01        0.611641E-02        0.223686E-02        0.417664E-02        0.102300E-15        0.878976E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202804        0.255740E+02        0.255740E+02        0.243854E+02        0.161607E+01        0.593331E+00        0.221213E+02        0.547560E-01        0.196405E-02        0.117406E+01        0.629321E+00        0.544737E+00        0.125519E-01        0.612424E-02        0.224371E-02        0.418398E-02        0.340559E-16        0.881673E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202805        0.255747E+02        0.255747E+02        0.243846E+02        0.161551E+01        0.593373E+00        0.221211E+02        0.546358E-01        0.196273E-02        0.117549E+01        0.630830E+00        0.544665E+00        0.125787E-01        0.613523E-02        0.225057E-02        0.419290E-02       -0.512840E-17        0.884375E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202806        0.255749E+02        0.255749E+02        0.243834E+02        0.161492E+01        0.593039E+00        0.221209E+02        0.545381E-01        0.196152E-02        0.117687E+01        0.632242E+00        0.544624E+00        0.126067E-01        0.614783E-02        0.225662E-02        0.420222E-02       -0.279544E-16        0.887081E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202807        0.255746E+02        0.255746E+02        0.243819E+02        0.161427E+01        0.592452E+00        0.221207E+02        0.544528E-01        0.196031E-02        0.117817E+01        0.633561E+00        0.544611E+00        0.126342E-01        0.616115E-02        0.226167E-02        0.421141E-02       -0.808056E-16        0.889792E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202808        0.255740E+02        0.255740E+02        0.243800E+02        0.161354E+01        0.591708E+00        0.221204E+02        0.543730E-01        0.195904E-02        0.117943E+01        0.634806E+00        0.544625E+00        0.126611E-01        0.617480E-02        0.226591E-02        0.422035E-02        0.502364E-16        0.892551E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202809        0.255731E+02        0.255731E+02        0.243779E+02        0.161275E+01        0.590904E+00        0.221199E+02        0.542990E-01        0.195780E-02        0.118060E+01        0.635938E+00        0.544663E+00        0.126859E-01        0.618792E-02        0.226936E-02        0.422864E-02        0.463746E-17        0.895268E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202810        0.255719E+02        0.255719E+02        0.243755E+02        0.161190E+01        0.590081E+00        0.221193E+02        0.542286E-01        0.195658E-02        0.118170E+01        0.636978E+00        0.544723E+00        0.127091E-01        0.620046E-02        0.227227E-02        0.423636E-02        0.558200E-16        0.897989E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202811        0.255702E+02        0.255702E+02        0.243734E+02        0.161135E+01        0.589269E+00        0.221186E+02        0.541969E-01        0.200772E-02        0.118208E+01        0.637247E+00        0.544837E+00        0.127302E-01        0.621206E-02        0.227471E-02        0.424339E-02       -0.151378E-16        0.900714E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202812        0.255633E+02        0.255633E+02        0.243822E+02        0.161986E+01        0.589036E+00        0.221178E+02        0.554296E-01        0.199147E-02        0.116655E+01        0.620994E+00        0.545552E+00        0.126323E-01        0.616847E-02        0.225310E-02        0.421078E-02       -0.478419E-16        0.903488E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202901        0.255647E+02        0.255647E+02        0.243811E+02        0.161826E+01        0.590302E+00        0.221172E+02        0.553423E-01        0.197573E-02        0.116909E+01        0.623840E+00        0.545251E+00        0.125384E-01        0.612498E-02        0.223398E-02        0.417948E-02       -0.741743E-16        0.906227E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202902        0.255663E+02        0.255663E+02        0.243809E+02        0.161738E+01        0.591769E+00        0.221166E+02        0.551170E-01        0.196901E-02        0.117094E+01        0.625886E+00        0.545053E+00        0.125189E-01        0.611389E-02        0.223201E-02        0.417295E-02       -0.370641E-16        0.908830E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202903        0.255678E+02        0.255678E+02        0.243808E+02        0.161674E+01        0.592840E+00        0.221163E+02        0.549161E-01        0.196585E-02        0.117253E+01        0.627621E+00        0.544910E+00        0.125284E-01        0.611561E-02        0.223664E-02        0.417613E-02       -0.671277E-16        0.911435E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202904        0.255690E+02        0.255690E+02        0.243804E+02        0.161618E+01        0.593394E+00        0.221161E+02        0.547575E-01        0.196402E-02        0.117405E+01        0.629245E+00        0.544801E+00        0.125504E-01        0.612344E-02        0.224350E-02        0.418347E-02        0.734739E-16        0.914132E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202905        0.255696E+02        0.255696E+02        0.243796E+02        0.161562E+01        0.593436E+00        0.221159E+02        0.546373E-01        0.196270E-02        0.117548E+01        0.630754E+00        0.544727E+00        0.125772E-01        0.613443E-02        0.225035E-02        0.419239E-02        0.610793E-16        0.916833E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202906        0.255699E+02        0.255699E+02        0.243785E+02        0.161503E+01        0.593101E+00        0.221158E+02        0.545397E-01        0.196149E-02        0.117685E+01        0.632166E+00        0.544684E+00        0.126051E-01        0.614703E-02        0.225640E-02        0.420171E-02       -0.232857E-16        0.919540E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202907        0.255697E+02        0.255697E+02        0.243769E+02        0.161438E+01        0.592514E+00        0.221156E+02        0.544544E-01        0.196028E-02        0.117815E+01        0.633485E+00        0.544669E+00        0.126327E-01        0.616035E-02        0.226146E-02        0.421090E-02        0.443025E-16        0.922250E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202908        0.255691E+02        0.255691E+02        0.243751E+02        0.161365E+01        0.591770E+00        0.221153E+02        0.543746E-01        0.195902E-02        0.117941E+01        0.634730E+00        0.544680E+00        0.126595E-01        0.617400E-02        0.226570E-02        0.421985E-02       -0.109202E-16        0.925008E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202909        0.255682E+02        0.255682E+02        0.243730E+02        0.161286E+01        0.590966E+00        0.221149E+02        0.543006E-01        0.195777E-02        0.118058E+01        0.635862E+00        0.544716E+00        0.126844E-01        0.618712E-02        0.226915E-02        0.422814E-02        0.121831E-15        0.927726E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202910        0.255670E+02        0.255670E+02        0.243707E+02        0.161201E+01        0.590143E+00        0.221143E+02        0.542303E-01        0.195655E-02        0.118168E+01        0.636902E+00        0.544775E+00        0.127076E-01        0.619966E-02        0.227206E-02        0.423586E-02       -0.181812E-16        0.930446E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
    202911        0.255654E+02        0.255654E+02        0.243686E+02        0.161146E+01        0.589331E+00        0.221136E+02        0.541985E-01        0.200769E-02        0.118206E+01        0.637171E+00        0.544886E+00        0.127286E-01        0.621126E-02        0.227450E-02        0.424288E-02       -0.279006E-16        0.933171E+02        0.000000E+00        0.000000E+00        0.000000E+00        0.126481-320        0.323786-318        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.323786-318        0.708811-316        0.323786-318        0.113412-313        0.323786-318        0.139804E-75        0.000000E+00        0.302894-152        0.135169E+46        0.500000E+00        0.000000E+00        0.456344-128        0.297838+229        0.169349+167        0.144516E-11       -0.124939E+00        0.000000E+00        0.222507-307        0.000000E+00        0.290086E-08        0.000000E+00        0.000000E+00        0.000000E+00
